time_seconds,tail_orientation_radians,tail_velocity,Wind torque magnitude,e_F_x,e_F_y,e_F_z,F_sub_x,F_sub_y,F_sub_z,F_total,F_applied?,A_tilde,Wind_x,Wind_y,Wind_z,friction,damping,vel_setpoint,vel_applied,effort_setpoint,effort_applied,effort_measured,fx,fy,fz,tx,ty,tz
0.20862068965517275,"tensor([[4.3102]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(-0.3914, device='cuda:0')","tensor(-0.9202, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(-1.8178, device='cuda:0')","tensor(-4.2737, device='cuda:0')","tensor(4.6442, device='cuda:0')",True,0.034825007445761,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.996097564697266,0.0,0.0,36.74250411987305,"tensor(0., device='cuda:0')","tensor(-99.8598, device='cuda:0')","tensor(-1124.4888, device='cuda:0')","tensor(36.7425, device='cuda:0')","tensor(1.2472e-06, device='cuda:0')","tensor(-1.1076e-07, device='cuda:0')"
0.21034482758620723,"tensor([[4.3792]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(-0.3271, device='cuda:0')","tensor(-0.9450, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(-1.5189, device='cuda:0')","tensor(-4.3888, device='cuda:0')","tensor(4.6442, device='cuda:0')",True,0.0348249784874497,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.99607467651367,0.0,0.0,36.91220474243164,"tensor(0., device='cuda:0')","tensor(-100.3452, device='cuda:0')","tensor(-1123.2272, device='cuda:0')","tensor(36.9122, device='cuda:0')","tensor(1.2458e-06, device='cuda:0')","tensor(-1.1130e-07, device='cuda:0')"
0.21206896551724172,"tensor([[4.4482]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(-0.2612, device='cuda:0')","tensor(-0.9653, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(-1.2129, device='cuda:0')","tensor(-4.4831, device='cuda:0')","tensor(4.6443, device='cuda:0')",True,0.03482505088322796,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.996070861816406,0.0,0.0,37.04562759399414,"tensor(0., device='cuda:0')","tensor(-100.7305, device='cuda:0')","tensor(-1121.9338, device='cuda:0')","tensor(37.0456, device='cuda:0')","tensor(1.2444e-06, device='cuda:0')","tensor(-1.1173e-07, device='cuda:0')"
0.2137931034482762,"tensor([[4.5171]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(-0.1940, device='cuda:0')","tensor(-0.9810, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(-0.9011, device='cuda:0')","tensor(-4.5560, device='cuda:0')","tensor(4.6443, device='cuda:0')",True,0.03482506536238361,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.99608612060547,0.0,0.0,37.163509368896484,"tensor(0., device='cuda:0')","tensor(-101.0601, device='cuda:0')","tensor(-1120.6145, device='cuda:0')","tensor(37.1635, device='cuda:0')","tensor(1.2429e-06, device='cuda:0')","tensor(-1.1209e-07, device='cuda:0')"
0.2155172413793107,"tensor([[4.5861]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(-0.1260, device='cuda:0')","tensor(-0.9920, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(-0.5849, device='cuda:0')","tensor(-4.6073, device='cuda:0')","tensor(4.6442, device='cuda:0')",True,0.034825021924916655,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.99608612060547,0.0,0.0,37.24412536621094,"tensor(0., device='cuda:0')","tensor(-101.2872, device='cuda:0')","tensor(-1119.2792, device='cuda:0')","tensor(37.2441, device='cuda:0')","tensor(1.2414e-06, device='cuda:0')","tensor(-1.1234e-07, device='cuda:0')"
0.21724137931034518,"tensor([[4.6551]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(-0.0573, device='cuda:0')","tensor(-0.9984, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(-0.2660, device='cuda:0')","tensor(-4.6366, device='cuda:0')","tensor(4.6442, device='cuda:0')",True,0.03482497269578744,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.99610137939453,0.0,0.0,37.28105163574219,"tensor(0., device='cuda:0')","tensor(-101.3970, device='cuda:0')","tensor(-1117.9331, device='cuda:0')","tensor(37.2811, device='cuda:0')","tensor(1.2400e-06, device='cuda:0')","tensor(-1.1246e-07, device='cuda:0')"
0.21896551724137966,"tensor([[4.7240]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(0.0117, device='cuda:0')","tensor(-0.9999, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(0.0541, device='cuda:0')","tensor(-4.6439, device='cuda:0')","tensor(4.6442, device='cuda:0')",True,0.0348249784874497,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.9961051940918,0.0,0.0,37.28179168701172,"tensor(0., device='cuda:0')","tensor(-101.4066, device='cuda:0')","tensor(-1116.5825, device='cuda:0')","tensor(37.2818, device='cuda:0')","tensor(1.2385e-06, device='cuda:0')","tensor(-1.1248e-07, device='cuda:0')"
0.22068965517241415,"tensor([[4.7930]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(0.0805, device='cuda:0')","tensor(-0.9968, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(0.3740, device='cuda:0')","tensor(-4.6292, device='cuda:0')","tensor(4.6442, device='cuda:0')",True,0.03482498427911196,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.99612045288086,0.0,0.0,37.27012252807617,"tensor(0., device='cuda:0')","tensor(-101.3658, device='cuda:0')","tensor(-1115.2296, device='cuda:0')","tensor(37.2701, device='cuda:0')","tensor(1.2370e-06, device='cuda:0')","tensor(-1.1243e-07, device='cuda:0')"
0.22241379310344864,"tensor([[4.8620]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(0.1490, device='cuda:0')","tensor(-0.9888, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(0.6922, device='cuda:0')","tensor(-4.5924, device='cuda:0')","tensor(4.6442, device='cuda:0')",True,0.0348249784874497,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.996131896972656,0.0,0.0,37.22416305541992,"tensor(0., device='cuda:0')","tensor(-101.2285, device='cuda:0')","tensor(-1113.8851, device='cuda:0')","tensor(37.2242, device='cuda:0')","tensor(1.2355e-06, device='cuda:0')","tensor(-1.1228e-07, device='cuda:0')"
0.22413793103448312,"tensor([[4.9310]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(0.2168, device='cuda:0')","tensor(-0.9762, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(1.0070, device='cuda:0')","tensor(-4.5337, device='cuda:0')","tensor(4.6442, device='cuda:0')",True,0.034824943460989743,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.99613571166992,0.0,0.0,37.12815475463867,"tensor(0., device='cuda:0')","tensor(-100.9610, device='cuda:0')","tensor(-1112.5569, device='cuda:0')","tensor(37.1282, device='cuda:0')","tensor(1.2340e-06, device='cuda:0')","tensor(-1.1198e-07, device='cuda:0')"
0.2258620689655176,"tensor([[4.9999]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(0.2836, device='cuda:0')","tensor(-0.9589, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(1.3170, device='cuda:0')","tensor(-4.4536, device='cuda:0')","tensor(4.6442, device='cuda:0')",True,0.03482492925832048,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.99613952636719,0.0,0.0,37.003570556640625,"tensor(0., device='cuda:0')","tensor(-100.6094, device='cuda:0')","tensor(-1111.2485, device='cuda:0')","tensor(37.0036, device='cuda:0')","tensor(1.2325e-06, device='cuda:0')","tensor(-1.1159e-07, device='cuda:0')"
0.2275862068965521,"tensor([[5.0689]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(0.3490, device='cuda:0')","tensor(-0.9371, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(1.6208, device='cuda:0')","tensor(-4.3523, device='cuda:0')","tensor(4.6443, device='cuda:0')",True,0.0348250363022089,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.99611282348633,0.0,0.0,36.8549690246582,"tensor(0., device='cuda:0')","tensor(-100.1839, device='cuda:0')","tensor(-1109.9656, device='cuda:0')","tensor(36.8550, device='cuda:0')","tensor(1.2311e-06, device='cuda:0')","tensor(-1.1112e-07, device='cuda:0')"
0.22931034482758658,"tensor([[5.1379]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(0.4127, device='cuda:0')","tensor(-0.9108, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(1.9169, device='cuda:0')","tensor(-4.2302, device='cuda:0')","tensor(4.6442, device='cuda:0')",True,0.03482498138328083,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.996131896972656,0.0,0.0,36.689918518066406,"tensor(0., device='cuda:0')","tensor(-99.7010, device='cuda:0')","tensor(-1108.7106, device='cuda:0')","tensor(36.6899, device='cuda:0')","tensor(1.2297e-06, device='cuda:0')","tensor(-1.1058e-07, device='cuda:0')"
0.23103448275862107,"tensor([[5.2068]], device='cuda:0')","tensor([[39.9961]], device='cuda:0')",tensor(0.4064),"tensor(-0., device='cuda:0')","tensor(0.4745, device='cuda:0')","tensor(-0.8802, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(2.2039, device='cuda:0')","tensor(-4.0881, device='cuda:0')","tensor(4.6443, device='cuda:0')",True,0.03482505377905909,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,100000.0,40.0,39.99614715576172,0.0,0.0,36.47200393676758,"tensor(0., device='cuda:0')","tensor(-99.0842, device='cuda:0')","tensor(-1107.5006, device='cuda:0')","tensor(36.4720, device='cuda:0')","tensor(1.2284e-06, device='cuda:0')","tensor(-1.0990e-07, device='cuda:0')"
