time_seconds,TailDrive_friction,TailDrive_damping,TailDrive_stiffness,TailDrive_position_setpoint,TailDrive_velocity_setpoint,TailDrive_effort_setpoint,TailDrive_effort_measured,TailDrive_effort_applied,TailDrive_position,TailDrive_velocity,TrackDrive_friction,TrackDrive_damping,TrackDrive_stiffness,TrackDrive_position_setpoint,TrackDrive_velocity_setpoint,TrackDrive_effort_setpoint,TrackDrive_effort_measured,TrackDrive_effort_applied,TrackDrive_position,TrackDrive_velocity,Track_position_x,Track_position_y,Track_position_z,Track_velocity_x,Track_velocity_y,Track_velocity_z,Track_acceleration_x,Track_acceleration_y,Track_acceleration_z,Track_angular_velocity_x,Track_angular_velocity_y,Track_angular_velocity_z,Track_angular_acceleration_x,Track_angular_acceleration_y,Track_angular_acceleration_z,Body_position_x,Body_position_y,Body_position_z,Body_velocity_x,Body_velocity_y,Body_velocity_z,Body_acceleration_x,Body_acceleration_y,Body_acceleration_z,Body_angular_velocity_x,Body_angular_velocity_y,Body_angular_velocity_z,Body_angular_acceleration_x,Body_angular_acceleration_y,Body_angular_acceleration_z,Tail_position_x,Tail_position_y,Tail_position_z,Tail_velocity_x,Tail_velocity_y,Tail_velocity_z,Tail_acceleration_x,Tail_acceleration_y,Tail_acceleration_z,Tail_angular_velocity_x,Tail_angular_velocity_y,Tail_angular_velocity_z,Tail_angular_acceleration_x,Tail_angular_acceleration_y,Tail_angular_acceleration_z,Endeffector_position_x,Endeffector_position_y,Endeffector_position_z,Endeffector_velocity_x,Endeffector_velocity_y,Endeffector_velocity_z,Endeffector_acceleration_x,Endeffector_acceleration_y,Endeffector_acceleration_z,Endeffector_angular_velocity_x,Endeffector_angular_velocity_y,Endeffector_angular_velocity_z,Endeffector_angular_acceleration_x,Endeffector_angular_acceleration_y,Endeffector_angular_acceleration_z,Track_PrismaticDrive_force_x,Track_PrismaticDrive_force_y,Track_PrismaticDrive_force_z,Track_PrismaticDrive_torque_x,Track_PrismaticDrive_torque_y,Track_PrismaticDrive_torque_z,TailJoint_force_x,TailJoint_force_y,TailJoint_force_z,TailJoint_torque_x,TailJoint_torque_y,TailJoint_torque_z,Tail_Endeffector_FixedJoint_force_x,Tail_Endeffector_FixedJoint_force_y,Tail_Endeffector_FixedJoint_force_z,Tail_Endeffector_FixedJoint_torque_x,Tail_Endeffector_FixedJoint_torque_y,Tail_Endeffector_FixedJoint_torque_z
0.0017241379310344827,0.019999999552965164,100000.0,0.0,0.0,0.0,0.0,3.799357717326757e-09,0.0,-3.673237371516772e-18,0.0,0.019999999552965164,100000.0,0.0,0.0,-30.0,0.0,-866213.375,-3000000.0,-0.03678924962878227,-28.720596313476562,2.0,1.5,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9632107019424438,1.5,1.0,-28.720596313476562,0.0,0.0,-16657.9453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66321063041687,1.5,1.350000023841858,-28.720596313476562,-3.469341021136419e-19,-1.828789769481611e-28,-16657.9453125,-7.112366251504909e-17,-1.4863401631812216e-25,0.0,0.0,0.0,2.706168622523819e-16,0.0,0.0,2.66321063041687,1.5,1.7000000476837158,-28.720596313476562,1.7349352083642265e-19,-1.828789769481611e-28,-16657.9453125,7.4593109467002705e-16,-1.4863401631812216e-25,0.0,0.0,0.0,2.706168622523819e-16,0.0,0.0,-866213.375,7.28583859910259e-17,510.1201171875,-1.5439038936193583e-16,-11674.4140625,-2.3592239273284576e-16,-33316.05859375,-1.422489926262131e-16,19.620098114013672,3.799357717326757e-09,-11660.6787109375,6.4515284066146705e-06,-0.1665794551372528,7.459310392230766e-21,9.810000483412296e-05,-1.344156123211926e-12,-2.5087972064380404e-12,-2.2824544476662822e-09
0.0034482758620689655,0.019999999552965164,100000.0,0.0,0.0,0.3448275923728943,0.0,65.5673828125,34482.7578125,0.0005933928769081831,0.34475916624069214,0.019999999552965164,100000.0,0.0,0.0,-30.0,0.0,-36938.109375,-127940.3671875,-0.0878763422369957,-29.945331573486328,2.0,1.5,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.912123680114746,1.5,1.0,-29.945331573486328,0.0,0.0,-710.3480834960938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.612123489379883,1.4997923374176025,1.3499999046325684,-29.945331573486328,-0.12066569179296494,6.676129787885898e-11,-710.3480834960938,-69.98609924316406,3.872155218687112e-08,0.34475916624069214,0.0,0.0,199.96031188964844,0.0,0.0,2.612123489379883,1.499584674835205,1.6999998092651367,-29.945331573486328,-0.24133138358592987,6.676129787885898e-11,-710.3480834960938,-139.97219848632812,3.872155218687112e-08,0.34475916624069214,0.0,0.0,199.96031188964844,0.0,0.0,-36938.109375,-139.97361755371094,510.1201171875,65.57146453857422,-510.9827575683594,-97.98152160644531,-1420.703125,-139.96192932128906,19.70313262939453,65.5673828125,-497.24853515625,1.5604466625518398e-06,-0.007103480398654938,-0.0013996633933857083,9.893035894492641e-05,0.0019996031187474728,-2.5253609967079704e-12,-1.3305695434340237e-10
0.005172413793103448,0.019999999552965164,100000.0,0.0,0.0,0.6896551847457886,0.0,65.57386016845703,34489.6015625,0.0017813154263421893,0.6895872354507446,0.019999999552965164,100000.0,0.0,0.0,-30.0,0.0,-1575.109130859375,-5466.8427734375,-0.13957315683364868,-29.997556686401367,2.0,1.5,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.860426902770996,1.5,1.0,-29.997556686401367,0.0,0.0,-30.29055404663086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.560426712036133,1.4993765354156494,1.3499994277954102,-29.997556686401367,-0.2413557469844818,-0.00021490748622454703,-30.29055404663086,-70.0001449584961,-0.08312772214412689,0.6895871162414551,0.0,0.0,200.00064086914062,0.0,0.0,2.560426712036133,1.4987530708312988,1.6999988555908203,-29.997556686401367,-0.48271146416664124,-0.00042983409366570413,-30.29055404663086,-140.0002899169922,-0.1662609726190567,0.6895871162414551,0.0,0.0,200.00064086914062,0.0,0.0,-1575.109130859375,-140.00169372558594,509.9538879394531,65.58202362060547,-34.8212776184082,-98.01380920410156,-60.58140563964844,-139.96681213378906,19.703184127807617,65.57386016845703,-21.203598022460938,-2.2649011555131437e-08,-0.0003029055369552225,-0.0013998287031427026,9.893094829749316e-05,0.002000178676098585,-2.5251786339025584e-12,-3.988040800373405e-11
0.006896551724137931,0.019999999552965164,100000.0,0.0,0.0,1.034482717514038,0.0,65.5633544921875,34489.546875,0.0035637712571769953,1.0344154834747314,0.019999999552965164,100000.0,0.0,0.0,-30.0,0.0,-67.19424438476562,-244.33135986328125,-0.19129595160484314,-29.999784469604492,2.0,1.5,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8087040185928345,1.5,1.0,-29.999784469604492,0.0,0.0,-1.2921967506408691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5087039470672607,1.4987527132034302,1.3499977588653564,-29.999784469604492,-0.3620443344116211,-0.000931840215343982,-1.2921967506408691,-69.9999771118164,-0.29112154245376587,1.0344154834747314,0.0,0.0,200.00094604492188,0.0,0.0,2.5087039470672607,1.4975054264068604,1.699995517730713,-29.999784469604492,-0.7240886688232422,-0.0018637193134054542,-1.2921967506408691,-139.9999542236328,-0.5822505950927734,1.0344154834747314,0.0,0.0,200.00094604492188,0.0,0.0,-67.19424438476562,-140.00137329101562,509.5378723144531,65.57550811767578,-14.231035232543945,-98.00245666503906,-2.5844061374664307,-139.9326171875,19.5366268157959,65.5633544921875,-0.9045465588569641,-1.4688718863453687e-07,-1.2921966117573902e-05,-0.001399661647155881,9.726585994940251e-05,0.0020003542304039,-2.4826694519641812e-12,-3.590281544285645e-11
0.008620689655172414,0.019999999552965164,100000.0,0.0,0.0,1.3793103694915771,0.0,65.54890441894531,34489.48828125,0.00594076095148921,1.3792448043823242,0.019999999552965164,100000.0,0.0,0.0,-30.0,0.0,-2.957127094268799,-21.55303955078125,-0.24301990866661072,-29.999874114990234,2.0,1.5,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.756980061531067,1.5,1.0,-29.999874114990234,0.0,0.0,-0.056867815554142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.456979990005493,1.4979207515716553,1.3499938249588013,-29.999874114990234,-0.48273026943206787,-0.0023659432772547007,-0.056867815554142,-69.9986801147461,-0.6239525079727173,1.3792446851730347,0.0,0.0,200.00143432617188,0.0,0.0,2.456979990005493,1.4958415031433105,1.6999876499176025,-29.999874114990234,-0.9654605388641357,-0.004731951281428337,-0.056867815554142,-139.9973602294922,-1.247914433479309,1.3792446851730347,0.0,0.0,200.00143432617188,0.0,0.0,-2.957127094268799,-139.99874877929688,508.8721923828125,65.56473541259766,-12.9003324508667,-97.99933624267578,-0.11373619735240936,-139.88714599609375,19.203527450561523,65.54890441894531,-0.03980788588523865,-1.5470286029994895e-07,-5.686781605618307e-07,-0.001399440225213766,9.393597429152578e-05,0.0020005314145237207,-2.3976753742160906e-12,-3.572790327477371e-11
0.010344827586206896,0.019999999552965164,100000.0,0.0,0.0,1.7241379022598267,0.0,65.53063201904297,34489.30859375,0.00891227275133133,1.724074125289917,0.019999999552965164,100000.0,0.0,0.0,-30.0,0.0,-0.6942371726036072,-12.5885009765625,-0.29474344849586487,-29.999874114990234,2.0,1.5,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7052565813064575,1.5,1.0,-29.999874114990234,0.0,0.0,-0.01335071213543415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4052562713623047,1.4968807697296143,1.3499860763549805,-29.999874114990234,-0.6034085154533386,-0.004732613451778889,-0.01335071213543415,-69.99529266357422,-1.0816407203674316,1.724074125289917,0.0,0.0,200.0015106201172,0.0,0.0,2.4052562713623047,1.4937615394592285,1.699972152709961,-29.999874114990234,-1.2068170309066772,-0.009465320967137814,-0.01335071213543415,-139.99058532714844,-2.163292407989502,1.724074125289917,0.0,0.0,200.0015106201172,0.0,0.0,-0.6942371726036072,-139.9919891357422,507.95684814453125,65.54987335205078,-12.229101181030273,-97.99449157714844,-0.026701554656028748,-139.83084106445312,18.703739166259766,65.53063201904297,-0.00934561062604189,-1.549441890347225e-07,-1.3350710048598557e-07,-0.001399168511852622,8.894028724171221e-05,0.0020007044076919556,-2.270162573550505e-12,-3.5715000401559394e-11
0.01206896551724138,0.019999999552965164,100000.0,0.0,0.0,2.068965435028076,0.0,65.50833892822266,34489.1328125,0.012478330172598362,2.0689046382904053,0.019999999552965164,100000.0,0.0,0.0,-30.0,0.0,-0.5081169009208679,-12.5885009765625,-0.34646692872047424,-29.9998779296875,2.0,1.5,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6535331010818481,1.5,1.0,-29.9998779296875,0.0,0.0,-0.009771476499736309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.353532552719116,1.4956326484680176,1.3499726057052612,-29.9998779296875,-0.7240718603134155,-0.008247113786637783,-0.009771476499736309,-69.98810577392578,-1.66416597366333,2.068904399871826,0.0,0.0,200.00042724609375,0.0,0.0,2.353532552719116,1.4912652969360352,1.6999452114105225,-29.9998779296875,-1.448143720626831,-0.0164941418915987,-0.009771476499736309,-139.97621154785156,-3.3283233642578125,2.068904399871826,0.0,0.0,200.00042724609375,0.0,0.0,-0.5081169009208679,-139.9776153564453,506.7917785644531,65.53054809570312,-11.41104793548584,-97.98430633544922,-0.01954304613173008,-139.7633819580078,18.037105560302734,65.50833892822266,-0.006840117741376162,-1.5489050042560848e-07,-9.771473230557604e-08,-0.0013988438295200467,8.227799844462425e-05,0.002000865526497364,-2.100110016445278e-12,-3.5706219231324e-11
0.013793103448275862,0.019999999552965164,100000.0,0.0,0.0,2.4137930870056152,0.0,65.48358917236328,34488.84375,0.01663891412317753,2.4137372970581055,0.019999999552965164,100000.0,0.0,0.0,-30.0,0.0,-0.46059519052505493,-12.20703125,-0.3981904089450836,-29.9998779296875,2.0,1.5,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6018096208572388,1.5,1.0,-29.9998779296875,0.0,0.0,-0.008857597596943378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.301809072494507,1.4941767454147339,1.3499513864517212,-29.9998779296875,-0.8447096943855286,-0.013124325312674046,-0.008857597596943378,-69.9767837524414,-2.371485948562622,2.413736343383789,0.0,0.0,200.00277709960938,0.0,0.0,2.301809072494507,1.4883534908294678,1.6999027729034424,-29.9998779296875,-1.689418911933899,-0.026248736307024956,-0.008857597596943378,-139.95352172851562,-4.742978096008301,2.413736343383789,0.0,0.0,200.00277709960938,0.0,0.0,-0.46059519052505493,-139.95494079589844,505.3771057128906,65.5082778930664,-10.420146942138672,-97.96854400634766,-0.017715277150273323,-139.6880340576172,17.203577041625977,65.48358917236328,-0.006200395058840513,-1.5480800641398673e-07,-8.857594480105035e-08,-0.0013984979595988989,7.394858403131366e-05,0.0020010615698993206,-1.887505126155209e-12,-3.5697261119294055e-11
0.015517241379310345,0.019999999552965164,100000.0,0.0,0.0,2.7586207389831543,0.0,65.4547348022461,34488.34375,0.021394001320004463,2.758568286895752,0.019999999552965164,100000.0,0.0,0.0,-30.0,0.0,-0.49857574701309204,-12.20703125,-0.449913889169693,-29.9998779296875,2.0,1.5,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5500861406326294,1.5,1.0,-29.9998779296875,0.0,0.0,-0.009587992914021015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2500855922698975,1.4925127029418945,1.3499197959899902,-29.9998779296875,-0.9653064012527466,-0.019579194486141205,-0.009587992914021015,-69.95738983154297,-3.203535556793213,2.7585673332214355,0.0,0.0,200.00282287597656,0.0,0.0,2.2500855922698975,1.485025405883789,1.6998395919799805,-29.9998779296875,-1.9306122064590454,-0.039158307015895844,-0.009587992914021015,-139.9147491455078,-6.407064437866211,2.7585673332214355,0.0,0.0,200.00282287597656,0.0,0.0,-0.49857574701309204,-139.91619873046875,503.7129821777344,65.48118591308594,-9.255777359008789,-97.94133758544922,-0.019176077097654343,-139.60147094726562,16.203039169311523,65.4547348022461,-0.006711676251143217,-1.5468600622625672e-07,-9.587989779902273e-08,-0.0013980988878756762,6.395228410838172e-05,0.0020012345630675554,-1.6323541910528983e-12,-3.568717890645168e-11
0.017241379310344827,0.019999999552965164,100000.0,0.0,0.0,3.1034483909606934,0.0,65.4222640991211,34488.01171875,0.02674364112317562,3.103400230407715,0.019999999552965164,100000.0,0.0,0.0,-30.0,0.0,-0.5424115657806396,-12.20703125,-0.5016373991966248,-29.9998779296875,2.0,1.5,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4983625411987305,1.5,1.0,-29.9998779296875,0.0,0.0,-0.010430988855659962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.198362112045288,1.4906408786773682,1.34987473487854,-29.9998779296875,-1.0858429670333862,-0.027826907113194466,-0.010430988855659962,-69.92779541015625,-4.160247802734375,3.1033995151519775,0.0,0.0,200.0021209716797,0.0,0.0,2.198362112045288,1.4812817573547363,1.69974946975708,-29.9998779296875,-2.1716856956481934,-0.05565398558974266,-0.010430988855659962,-139.85557556152344,-8.32050609588623,3.1033995151519775,0.0,0.0,200.0021209716797,0.0,0.0,-0.5424115657806396,-139.8570098876953,501.799560546875,65.44975280761719,-7.916956424713135,-97.89990997314453,-0.020862076431512833,-139.50479125976562,15.035290718078613,65.4222640991211,-0.007301777601242065,-1.545485588394513e-07,-1.0430984787035413e-07,-0.0013976568588986993,5.22873924637679e-05,0.0020013998728245497,-1.3346128672694912e-12,-3.567601422616029e-11
