time_seconds,friction,damping,vel_setpoint,effort_setpoint,vel_joint,effort_joint,effort_joint(articulation_view),computed_effort
0.8,0.5,0.0,80.0,0.0,74.23432922363281,53.64593505859375,0.0,53.64593505859375
0.8166666666666667,0.5,0.0,80.0,0.0,73.83358764648438,57.656707763671875,0.0,57.656707763671875
0.8333333333333334,0.5,0.0,80.0,0.0,73.43317413330078,61.66412353515625,0.0,61.66412353515625
0.85,0.5,0.0,80.0,0.0,73.03309631347656,65.66825866699219,0.0,65.66825866699219
0.8666666666666667,0.5,0.0,80.0,0.0,72.63335418701172,69.66903686523438,0.0,69.66903686523438
0.8833333333333333,0.5,0.0,80.0,0.0,72.23394775390625,73.66645812988281,0.0,73.66645812988281
0.9,0.5,0.0,80.0,0.0,71.83486938476562,77.6605224609375,0.0,77.6605224609375
0.9166666666666666,0.5,0.0,80.0,0.0,71.43612670898438,81.65130615234375,0.0,81.65130615234375
0.9333333333333333,0.5,0.0,80.0,0.0,71.03771209716797,85.63873291015625,0.0,85.63873291015625
0.95,0.5,0.0,80.0,0.0,70.63963317871094,89.62287902832031,0.0,89.62287902832031
0.9666666666666667,0.5,0.0,80.0,0.0,70.24188232421875,93.60366821289062,0.0,93.60366821289062
0.9833333333333333,0.5,0.0,80.0,0.0,69.84446716308594,97.5811767578125,0.0,97.5811767578125
1.0,0.5,0.0,80.0,0.0,69.44738006591797,101.55532836914062,0.0,101.55532836914062
1.0166666666666666,0.5,0.0,80.0,0.0,69.05062103271484,105.52619934082031,0.0,105.52619934082031
1.0333333333333332,0.5,0.0,80.0,0.0,68.6541976928711,109.49378967285156,0.0,109.49378967285156
1.05,0.5,0.0,80.0,0.0,68.25810241699219,113.45802307128906,0.0,113.45802307128906
1.0666666666666667,0.5,0.0,80.0,0.0,67.86233520507812,117.41897583007812,0.0,117.41897583007812
1.0833333333333333,0.5,0.0,80.0,0.0,67.46690368652344,121.37664794921875,0.0,121.37664794921875
1.1,0.5,0.0,80.0,0.0,67.0718002319336,125.33096313476562,0.0,125.33096313476562
1.1166666666666667,0.5,0.0,80.0,0.0,66.6770248413086,129.28199768066406,0.0,129.28199768066406
1.1333333333333333,0.5,0.0,80.0,0.0,66.28257751464844,133.22975158691406,0.0,133.22975158691406
1.15,0.5,0.0,80.0,0.0,65.88845825195312,137.17422485351562,0.0,137.17422485351562
1.1666666666666667,0.5,0.0,80.0,0.0,65.49466705322266,141.11541748046875,0.0,141.11541748046875
1.1833333333333333,0.5,0.0,80.0,0.0,65.10120391845703,145.05332946777344,0.0,145.05332946777344
1.2,0.5,0.0,80.0,0.0,64.70806884765625,148.9879608154297,0.0,148.9879608154297
1.2166666666666666,0.5,0.0,80.0,0.0,64.31526184082031,152.9193115234375,0.0,152.9193115234375
1.2333333333333334,0.5,0.0,80.0,0.0,63.92278289794922,156.84738159179688,0.0,156.84738159179688
1.25,0.5,0.0,80.0,0.0,63.53063201904297,160.7721710205078,0.0,160.7721710205078
1.2666666666666666,0.5,0.0,80.0,0.0,63.13880920410156,164.6936798095703,0.0,164.6936798095703
1.2833333333333332,0.5,0.0,80.0,0.0,62.747310638427734,168.61190795898438,0.0,168.61190795898438
1.3,0.5,0.0,80.0,0.0,62.35614013671875,172.52688598632812,0.0,172.52688598632812
1.3166666666666667,0.5,0.0,80.0,0.0,61.965293884277344,176.4385986328125,0.0,176.4385986328125
1.3333333333333333,0.5,0.0,80.0,0.0,61.574771881103516,180.34706115722656,0.0,180.34706115722656
1.35,0.5,0.0,80.0,0.0,61.18457794189453,184.25228881835938,0.0,184.25228881835938
1.3666666666666667,0.5,0.0,80.0,0.0,60.794708251953125,188.1542205810547,0.0,188.1542205810547
1.3833333333333333,0.5,0.0,80.0,0.0,60.4051628112793,192.05291748046875,0.0,192.05291748046875
1.4,0.5,0.0,80.0,0.0,60.01594161987305,195.9483642578125,0.0,195.9483642578125
1.4166666666666667,0.5,0.0,80.0,0.0,59.627044677734375,199.840576171875,0.0,199.840576171875
1.4333333333333333,0.5,0.0,80.0,0.0,59.23847198486328,203.72955322265625,0.0,203.72955322265625
1.45,0.5,0.0,80.0,0.0,58.850223541259766,207.6152801513672,0.0,207.6152801513672
1.4666666666666666,0.5,0.0,80.0,0.0,58.46229934692383,211.49777221679688,0.0,211.49777221679688
1.4833333333333334,0.5,0.0,80.0,0.0,58.07469940185547,215.37701416015625,0.0,215.37701416015625
1.5,0.5,0.0,80.0,0.0,57.68741989135742,219.2530059814453,0.0,219.2530059814453
1.5166666666666666,0.5,0.0,80.0,0.0,57.30046463012695,223.12579345703125,0.0,223.12579345703125
1.5333333333333332,0.5,0.0,80.0,0.0,56.91383361816406,226.995361328125,0.0,226.995361328125
1.55,0.5,0.0,80.0,0.0,56.527523040771484,230.86166381835938,0.0,230.86166381835938
1.5666666666666667,0.5,0.0,80.0,0.0,56.14153289794922,234.72476196289062,0.0,234.72476196289062
1.5833333333333333,0.5,0.0,80.0,0.0,55.75586700439453,238.5846710205078,0.0,238.5846710205078
1.6,0.5,0.0,80.0,0.0,55.370521545410156,242.4413299560547,0.0,242.4413299560547
1.6166666666666667,0.5,0.0,80.0,0.0,54.985496520996094,246.29478454589844,0.0,246.29478454589844
