time_seconds,F_sub_x,F_sub_y,F_sub_z,F_total,F_applied?,A_tilde,Wind_x,Wind_y,Wind_z,TailDrive_friction,TailDrive_damping,TailDrive_stiffness,TailDrive_position_setpoint,TailDrive_velocity_setpoint,TailDrive_effort_setpoint,TailDrive_effort_measured,TailDrive_effort_applied,TailDrive_position,TailDrive_velocity,Root_Body_position_x,Root_Body_position_y,Root_Body_position_z,Root_Body_velocity_x,Root_Body_velocity_y,Root_Body_velocity_z,Root_Body_acceleration_x,Root_Body_acceleration_y,Root_Body_acceleration_z,Root_Body_angular_velocity_x,Root_Body_angular_velocity_y,Root_Body_angular_velocity_z,Root_Body_angular_acceleration_x,Root_Body_angular_acceleration_y,Root_Body_angular_acceleration_z,Body_position_x,Body_position_y,Body_position_z,Body_velocity_x,Body_velocity_y,Body_velocity_z,Body_acceleration_x,Body_acceleration_y,Body_acceleration_z,Body_angular_velocity_x,Body_angular_velocity_y,Body_angular_velocity_z,Body_angular_acceleration_x,Body_angular_acceleration_y,Body_angular_acceleration_z,Tail_position_x,Tail_position_y,Tail_position_z,Tail_velocity_x,Tail_velocity_y,Tail_velocity_z,Tail_acceleration_x,Tail_acceleration_y,Tail_acceleration_z,Tail_angular_velocity_x,Tail_angular_velocity_y,Tail_angular_velocity_z,Tail_angular_acceleration_x,Tail_angular_acceleration_y,Tail_angular_acceleration_z,Endeffector_position_x,Endeffector_position_y,Endeffector_position_z,Endeffector_velocity_x,Endeffector_velocity_y,Endeffector_velocity_z,Endeffector_acceleration_x,Endeffector_acceleration_y,Endeffector_acceleration_z,Endeffector_angular_velocity_x,Endeffector_angular_velocity_y,Endeffector_angular_velocity_z,Endeffector_angular_acceleration_x,Endeffector_angular_acceleration_y,Endeffector_angular_acceleration_z,Body_Root_FixedJoint_force_x,Body_Root_FixedJoint_force_y,Body_Root_FixedJoint_force_z,Body_Root_FixedJoint_torque_x,Body_Root_FixedJoint_torque_y,Body_Root_FixedJoint_torque_z,TailDrive_force_x,TailDrive_force_y,TailDrive_force_z,TailDrive_torque_x,TailDrive_torque_y,TailDrive_torque_z,Tail_Endeffector_FixedJoint_force_x,Tail_Endeffector_FixedJoint_force_y,Tail_Endeffector_FixedJoint_force_z,Tail_Endeffector_FixedJoint_torque_x,Tail_Endeffector_FixedJoint_torque_y,Tail_Endeffector_FixedJoint_torque_z
0.0017241379310344827,23.268844604492188,0.0,0.0,23.268844604492188,False,9.950000148266554,30.0,0.0,0.0,0.019999999552965164,10.0,0.0,0.0,0.0,0.0,6.648938066788901e-10,0.0,-4.942602269761047e-18,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700000047683716,0.5,1.350000023841858,0.0,4.319802115041869e-20,1.6377695977690333e-29,0.0,8.673617379884035e-18,-7.270142102516845e-26,0.0,0.0,0.0,-5.828670879282072e-16,0.0,0.0,2.700000047683716,0.5,1.7000000476837158,0.0,-3.48978892587873e-19,1.6377695977690333e-29,0.0,-2.3418766925686896e-16,-7.270142102516845e-26,0.0,0.0,0.0,-5.828670879282072e-16,0.0,0.0,0.0,1.0321604682062002e-16,497.36712646484375,-9.540979117872439e-18,-4.806969165802002,1.470178145890344e-16,0.0,6.073659260864005e-18,6.867098331451416,6.648938066788901e-10,-3.80832165802758e-09,3.368300094639647e-27,0.0,-2.341876551366374e-21,9.810000483412296e-05,-1.344156123211926e-12,-2.5039605805465825e-12,-5.977539462903153e-29
0.0034482758620689655,23.268848419189453,0.00802993681281805,1.6068005948000064e-07,23.268850326538086,False,9.950000148266554,30.0,0.0,0.0,0.019999999552965164,10.0,0.0,0.0,0.17241379618644714,0.0,1.469211459159851,1.7241380214691162,2.0264651539037004e-05,0.02213243953883648,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999995708465576,0.49999290704727173,1.3499999046325684,0.0,-0.00774635374546051,2.1429318822902e-12,0.0,-4.492885112762451,1.2429004492275908e-09,0.02213243953883648,0.0,0.0,12.836814880371094,0.0,0.0,2.6999995708465576,0.49998581409454346,1.6999998092651367,0.0,-0.01549270749092102,2.1429318822902e-12,0.0,-8.985770225524902,1.2429004492275908e-09,0.02213243953883648,0.0,0.0,12.836814880371094,0.0,0.0,0.0,-3.145108938217163,497.36712646484375,1.4692615270614624,-4.806969165802002,-2.2015769481658936,0.0,-3.1449697017669678,6.867160320281982,1.469211459159851,-3.808355408807529e-09,-1.7441216249025615e-09,0.0,-8.985569002106786e-05,9.810180199565366e-05,0.00012836811947636306,-2.504005683356958e-12,-2.2935275640484365e-12
0.005172413793103448,23.268856048583984,0.02365112118422985,2.2978379092819523e-06,23.26886749267578,False,9.950000148266554,30.0,0.0,0.0,0.019999999552965164,10.0,0.0,0.0,0.3448275923728943,0.0,2.8574471473693848,3.2269515991210938,9.768018935574219e-05,0.06517911702394485,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700000047683716,0.4999659061431885,1.350000023841858,0.0,-0.02281268499791622,-7.569585136479873e-07,0.0,-8.738469123840332,-0.0003481720050331205,0.06517910212278366,0.0,0.0,24.967056274414062,0.0,0.0,2.700000047683716,0.49993181228637695,1.7000000476837158,0.0,-0.045625362545251846,-1.51486631239095e-06,0.0,-17.47693634033203,-0.0006967077497392893,0.06517910212278366,0.0,0.0,24.967056274414062,0.0,0.0,0.0,-6.117101669311523,497.36688232421875,2.8576323986053467,-4.806795120239258,-4.2819695472717285,0.0,-6.116434574127197,6.86745023727417,2.8574471473693848,-3.808517057279914e-09,-3.392022218662305e-09,0.0,-0.00017475981439929456,9.811005293158814e-05,0.00024968161596916616,-2.504216885940158e-12,-4.460669247169369e-12
0.006896551724137931,23.26889991760254,0.0458199568092823,1.2172822607681155e-05,23.268943786621094,False,9.950000148266554,30.0,0.0,0.0,0.019999999552965164,10.0,0.0,0.0,0.517241358757019,0.0,4.055563926696777,4.520622253417969,0.0002657543227542192,0.12627893686294556,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999995708465576,0.49990707635879517,1.3499999046325684,0.0,-0.044197648763656616,-6.867411684652325e-06,0.0,-12.403268814086914,-0.00269468710757792,0.12627893686294556,0.0,0.0,35.43791198730469,0.0,0.0,2.6999995708465576,0.49981412291526794,1.6999998092651367,0.0,-0.08839529752731323,-1.3736390428675804e-05,0.0,-24.806537628173828,-0.005389813333749771,0.12627893686294556,0.0,0.0,35.43791198730469,0.0,0.0,0.0,-8.682538986206055,497.365234375,4.055970191955566,-4.8056488037109375,-6.077777862548828,0.0,-8.680710792541504,6.867516040802002,4.055563926696777,-3.808552584416702e-09,-4.8141055586370385e-09,0.0,-0.0002480392577126622,9.811195195652544e-05,0.00035441163345240057,-2.5042650245166165e-12,-6.3310949365014135e-12
0.008620689655172414,23.268985748291016,0.07362774759531021,4.060041101183742e-05,23.269102096557617,False,9.950000148266554,30.0,0.0,0.0,0.019999999552965164,10.0,0.0,0.0,0.6896551847457886,0.0,5.086390018463135,5.633762359619141,0.0005533245275728405,0.20291589200496674,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999998092651367,0.49980640411376953,1.3499999046325684,0.0,-0.07102052867412567,-2.8481339541031048e-05,0.0,-15.557296752929688,-0.009712254628539085,0.20291586220264435,0.0,0.0,44.44942855834961,0.0,0.0,2.6999998092651367,0.4996127784252167,1.6999998092651367,0.0,-0.14204105734825134,-5.696586595149711e-05,0.0,-31.114593505859375,-0.019425207749009132,0.20291586220264435,0.0,0.0,44.44942855834961,0.0,0.0,0.0,-10.890419960021973,497.3603210449219,5.08708381652832,-4.802206516265869,-7.623289585113525,0.0,-10.886621475219727,6.866322040557861,5.086390018463135,-3.8078913355832356e-09,-6.037449207241252e-09,0.0,-0.00031109171686694026,9.807784226723015e-05,0.0004445573431439698,-2.503394627012545e-12,-7.940481605572813e-12
0.010344827586206896,23.269132614135742,0.10629664361476898,0.0001047846453730017,23.26937484741211,False,9.950000889599323,30.0,0.0,0.0,0.019999999552965164,10.0,0.0,0.0,0.8620689511299133,0.0,5.973262786865234,6.5915303230285645,0.000985212274827063,0.2929263710975647,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999998092651367,0.49965524673461914,1.3499997854232788,0.0,-0.10252420604228973,-8.156010881066322e-05,0.0,-18.272113800048828,-0.024518771097064018,0.2929263710975647,0.0,0.0,52.20606994628906,0.0,0.0,2.6999998092651367,0.4993104934692383,1.6999995708465576,0.0,-0.20504841208457947,-0.00016312504885718226,0.0,-36.54422378540039,-0.04903840273618698,0.2929263710975647,0.0,0.0,52.20606994628906,0.0,0.0,0.0,-12.790847778320312,497.3499450683594,5.974300384521484,-4.794952869415283,-8.95358943939209,0.0,-12.784090042114258,6.8625288009643555,5.973262786865234,-3.805786796817756e-09,-7.08973635354937e-09,0.0,-0.0003653458261396736,9.796951053431258e-05,0.0005221620085649192,-2.5006292609514036e-12,-9.3252931418486e-12
0.01206896551724138,23.269376754760742,0.14313437044620514,0.00022655936481896788,23.269817352294922,False,9.950000148266554,30.0,0.0,0.0,0.019999999552965164,10.0,0.0,0.0,1.034482717514038,0.0,6.73625373840332,7.415563583374023,0.0015827848110347986,0.394449919462204,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999998092651367,0.4994460344314575,1.3499994277954102,0.0,-0.13805735111236572,-0.00018776484648697078,0.0,-20.609243392944336,-0.050332002341747284,0.3944498598575592,0.0,0.0,58.88365936279297,0.0,0.0,2.6999998092651367,0.49889206886291504,1.6999988555908203,0.0,-0.27611470222473145,-0.00037553199217654765,0.0,-41.21848678588867,-0.10066435486078262,0.3944498598575592,0.0,0.0,58.88365936279297,0.0,0.0,0.0,-14.426883697509766,497.3318786621094,6.7376909255981445,-4.782303810119629,-10.0988187789917,0.0,-14.416049003601074,6.85468864440918,6.73625373840332,-3.801439163453324e-09,-7.99478172552881e-09,0.0,-0.0004120306111872196,9.77456002146937e-05,0.000588982948102057,-2.4949139976193635e-12,-1.0516901585710947e-11
0.013793103448275862,23.269670486450195,0.18357470631599426,0.0004337695427238941,23.27039337158203,False,9.950000889599323,30.0,0.0,0.0,0.019999999552965164,10.0,0.0,0.0,1.2068965435028076,0.0,7.392616271972656,8.124465942382812,0.0023644405882805586,0.5058869123458862,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999998092651367,0.49917247891426086,1.349998950958252,0.0,-0.17705996334552765,-0.00037412866367958486,0.0,-22.621553421020508,-0.09026055783033371,0.5058867931365967,0.0,0.0,64.63333892822266,0.0,0.0,2.6999998092651367,0.49834495782852173,1.699997901916504,0.0,-0.3541198968887329,-0.0007482633809559047,0.0,-45.243099212646484,-0.1805218607187271,0.5058867931365967,0.0,0.0,64.63333892822266,0.0,0.0,0.0,-15.835540771484375,497.303955078125,7.3944878578186035,-4.762738227844238,-11.084877967834473,0.0,-15.81940746307373,6.841335296630859,7.392616271972656,-3.794033531789864e-09,-8.773048953969464e-09,0.0,-0.00045220201718620956,9.736421634443104e-05,0.0006465305341407657,-2.485179813674354e-12,-1.154226107052958e-11
0.015517241379310345,23.270092010498047,0.22711727023124695,0.0007598692318424582,23.27120018005371,False,9.950000148266554,30.0,0.0,0.0,0.019999999552965164,10.0,0.0,0.0,1.3793103694915771,0.0,7.957197189331055,8.734234809875488,0.003346023615449667,0.625861406326294,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999998092651367,0.4988289177417755,1.3499979972839355,0.0,-0.21905051171779633,-0.0006723481346853077,0.0,-24.354528427124023,-0.14715543389320374,0.6258613467216492,0.0,0.0,69.58515930175781,0.0,0.0,2.6999998092651367,0.497657835483551,1.699995994567871,0.0,-0.43810099363327026,-0.0013446965022012591,0.0,-48.70905685424805,-0.29431089758872986,0.6258613467216492,0.0,0.0,69.58515930175781,0.0,0.0,0.0,-17.04865264892578,497.26409912109375,7.959540367126465,-4.734858989715576,-11.934056282043457,0.0,-17.025928497314453,6.821092128753662,7.957197189331055,-3.782807400654065e-09,-9.442155501915295e-09,0.0,-0.0004867693642154336,9.678612696006894e-05,0.0006961044855415821,-2.470424038947261e-12,-1.2424576992242642e-11
0.017241379310344827,23.27069664001465,0.2733321487903595,0.0012417299440130591,23.272302627563477,False,9.950000889599323,30.0,0.0,0.0,0.019999999552965164,10.0,0.0,0.0,1.5517241954803467,0.0,8.442770957946777,9.258627891540527,0.004541182890534401,0.753190815448761,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999998092651367,0.4984106421470642,1.3499963283538818,0.0,-0.2636145055294037,-0.0011184191098436713,0.0,-25.847261428833008,-0.2235807478427887,0.7531906962394714,0.0,0.0,73.85103607177734,0.0,0.0,2.6999998092651367,0.4968212842941284,1.6999926567077637,0.0,-0.5272289514541626,-0.002236837986856699,0.0,-51.694522857666016,-0.447161465883255,0.7531906962394714,0.0,0.0,73.85103607177734,0.0,0.0,0.0,-18.09360122680664,497.2106018066406,8.445609092712402,-4.697410583496094,-12.665517807006836,0.0,-18.062938690185547,6.792680263519287,8.442770957946777,-3.7670506713993746e-09,-1.0017253693206385e-08,0.0,-0.0005165145848877728,9.59748649620451e-05,0.0007388231460936368,-2.4497168616549603e-12,-1.3183811681249935e-11
