time_seconds,tail_orientation_radians,tail_velocity,Analytical total Torque,e_F_x,e_F_y,e_F_z,F_sub_x,F_sub_y,F_sub_z,F_total,F_applied?,A_tilde,Wind_x,Wind_y,Wind_z,friction,damping,vel_setpoint,vel_applied,effort_setpoint,effort_applied,effort_measured,fx,fy,fz,tx,ty,tz
1.595833333333329,"tensor([[5.4910]], device='cuda:0')","tensor([[26.0923]], device='cuda:0')",tensor(4.0930),"tensor(0.9798, device='cuda:0')","tensor(-0.1406, device='cuda:0')","tensor(0.1425, device='cuda:0')","tensor(45.8299, device='cuda:0')","tensor(-6.5774, device='cuda:0')","tensor(6.6673, device='cuda:0')","tensor(46.7771, device='cuda:0')",True,0.0348249784874497,"tensor(30., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,0.0,0.0,26.092344284057617,0.0,0.0,7.8168840408325195,"tensor(-45.8389, device='cuda:0')","tensor(-37.9016, device='cuda:0')","tensor(-467.2077, device='cuda:0')","tensor(7.8169, device='cuda:0')","tensor(-31.9920, device='cuda:0')","tensor(1.7450, device='cuda:0')"
1.5999999999999956,"tensor([[5.5995]], device='cuda:0')","tensor([[25.9860]], device='cuda:0')",tensor(4.0916),"tensor(0.9799, device='cuda:0')","tensor(-0.1546, device='cuda:0')","tensor(0.1260, device='cuda:0')","tensor(45.8217, device='cuda:0')","tensor(-7.2298, device='cuda:0')","tensor(5.8902, device='cuda:0')","tensor(46.7610, device='cuda:0')",True,0.034825007445761,"tensor(30., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,0.0,0.0,25.986019134521484,0.0,0.0,7.6444993019104,"tensor(-45.8299, device='cuda:0')","tensor(-36.9449, device='cuda:0')","tensor(-461.5069, device='cuda:0')","tensor(7.6445, device='cuda:0')","tensor(-31.9865, device='cuda:0')","tensor(1.7376, device='cuda:0')"
1.6041666666666623,"tensor([[5.7077]], device='cuda:0')","tensor([[25.8877]], device='cuda:0')",tensor(4.0903),"tensor(0.9801, device='cuda:0')","tensor(-0.1667, device='cuda:0')","tensor(0.1081, device='cuda:0')","tensor(45.8140, device='cuda:0')","tensor(-7.7921, device='cuda:0')","tensor(5.0554, device='cuda:0')","tensor(46.7461, device='cuda:0')",True,0.034824952424969524,"tensor(30., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,0.0,0.0,25.88772964477539,0.0,0.0,7.487489223480225,"tensor(-45.8217, device='cuda:0')","tensor(-35.9999, device='cuda:0')","tensor(-456.2646, device='cuda:0')","tensor(7.4875, device='cuda:0')","tensor(-31.9815, device='cuda:0')","tensor(1.7307, device='cuda:0')"
1.608333333333329,"tensor([[5.8154]], device='cuda:0')","tensor([[25.7980]], device='cuda:0')",tensor(4.0891),"tensor(0.9802, device='cuda:0')","tensor(-0.1768, device='cuda:0')","tensor(0.0893, device='cuda:0')","tensor(45.8071, device='cuda:0')","tensor(-8.2603, device='cuda:0')","tensor(4.1729, device='cuda:0')","tensor(46.7326, device='cuda:0')",True,0.03482494663330726,"tensor(30., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,0.0,0.0,25.797996520996094,0.0,0.0,7.346220970153809,"tensor(-45.8140, device='cuda:0')","tensor(-35.0735, device='cuda:0')","tensor(-451.5140, device='cuda:0')","tensor(7.3462, device='cuda:0')","tensor(-31.9768, device='cuda:0')","tensor(1.7244, device='cuda:0')"
1.6124999999999956,"tensor([[5.9228]], device='cuda:0')","tensor([[25.7172]], device='cuda:0')",tensor(4.0881),"tensor(0.9803, device='cuda:0')","tensor(-0.1847, device='cuda:0')","tensor(0.0696, device='cuda:0')","tensor(45.8010, device='cuda:0')","tensor(-8.6316, device='cuda:0')","tensor(3.2525, device='cuda:0')","tensor(46.7206, device='cuda:0')",True,0.03482498717494309,"tensor(30., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,0.0,0.0,25.717247009277344,0.0,0.0,7.221381187438965,"tensor(-45.8071, device='cuda:0')","tensor(-34.1734, device='cuda:0')","tensor(-447.2820, device='cuda:0')","tensor(7.2214, device='cuda:0')","tensor(-31.9726, device='cuda:0')","tensor(1.7188, device='cuda:0')"
1.6166666666666623,"tensor([[6.0299]], device='cuda:0')","tensor([[25.6458]], device='cuda:0')",tensor(4.0871),"tensor(0.9804, device='cuda:0')","tensor(-0.1906, device='cuda:0')","tensor(0.0493, device='cuda:0')","tensor(45.7956, device='cuda:0')","tensor(-8.9038, device='cuda:0')","tensor(2.3044, device='cuda:0')","tensor(46.7100, device='cuda:0')",True,0.034825019029085524,"tensor(30., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,0.0,0.0,25.645814895629883,0.0,0.0,7.111414909362793,"tensor(-45.8010, device='cuda:0')","tensor(-33.3010, device='cuda:0')","tensor(-443.5901, device='cuda:0')","tensor(7.1114, device='cuda:0')","tensor(-31.9688, device='cuda:0')","tensor(1.7137, device='cuda:0')"
1.620833333333329,"tensor([[6.1368]], device='cuda:0')","tensor([[25.5839]], device='cuda:0')",tensor(4.0863),"tensor(0.9805, device='cuda:0')","tensor(-0.1943, device='cuda:0')","tensor(0.0287, device='cuda:0')","tensor(45.7909, device='cuda:0')","tensor(-9.0757, device='cuda:0')","tensor(1.3383, device='cuda:0')","tensor(46.7008, device='cuda:0')",True,0.03482503640407231,"tensor(30., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,0.0,0.0,25.58386993408203,0.0,0.0,7.018784523010254,"tensor(-45.7956, device='cuda:0')","tensor(-32.4694, device='cuda:0')","tensor(-440.4549, device='cuda:0')","tensor(7.0188, device='cuda:0')","tensor(-31.9655, device='cuda:0')","tensor(1.7094, device='cuda:0')"
1.6249999999999956,"tensor([[6.2434]], device='cuda:0')","tensor([[25.5315]], device='cuda:0')",tensor(4.0857),"tensor(0.9806, device='cuda:0')","tensor(-0.1959, device='cuda:0')","tensor(0.0078, device='cuda:0')","tensor(45.7870, device='cuda:0')","tensor(-9.1469, device='cuda:0')","tensor(0.3639, device='cuda:0')","tensor(46.6931, device='cuda:0')",True,0.034825074049877,"tensor(30., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,0.0,0.0,25.531545639038086,0.0,0.0,6.943138599395752,"tensor(-45.7909, device='cuda:0')","tensor(-31.6835, device='cuda:0')","tensor(-437.8836, device='cuda:0')","tensor(6.9431, device='cuda:0')","tensor(-31.9626, device='cuda:0')","tensor(1.7058, device='cuda:0')"
1.6291666666666622,"tensor([[-6.2165]], device='cuda:0')","tensor([[25.4889]], device='cuda:0')",tensor(4.0851),"tensor(0.9807, device='cuda:0')","tensor(-0.1953, device='cuda:0')","tensor(-0.0130, device='cuda:0')","tensor(45.7836, device='cuda:0')","tensor(-9.1177, device='cuda:0')","tensor(-0.6089, device='cuda:0')","tensor(46.6866, device='cuda:0')",True,0.03482499586243648,"tensor(30., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,0.0,0.0,25.488876342773438,0.0,0.0,6.881968975067139,"tensor(-45.7870, device='cuda:0')","tensor(-30.9419, device='cuda:0')","tensor(-435.8817, device='cuda:0')","tensor(6.8820, device='cuda:0')","tensor(-31.9602, device='cuda:0')","tensor(1.7027, device='cuda:0')"
1.6333333333333289,"tensor([[-6.1102]], device='cuda:0')","tensor([[25.4557]], device='cuda:0')",tensor(4.0846),"tensor(0.9807, device='cuda:0')","tensor(-0.1926, device='cuda:0')","tensor(-0.0337, device='cuda:0')","tensor(45.7811, device='cuda:0')","tensor(-8.9893, device='cuda:0')","tensor(-1.5709, device='cuda:0')","tensor(46.6817, device='cuda:0')",True,0.03482496979995631,"tensor(30., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,0.0,0.0,25.455726623535156,0.0,0.0,6.837627410888672,"tensor(-45.7836, device='cuda:0')","tensor(-30.2573, device='cuda:0')","tensor(-434.4481, device='cuda:0')","tensor(6.8376, device='cuda:0')","tensor(-31.9580, device='cuda:0')","tensor(1.7004, device='cuda:0')"
1.6374999999999955,"tensor([[-6.0040]], device='cuda:0')","tensor([[25.4319]], device='cuda:0')",tensor(4.0844),"tensor(0.9807, device='cuda:0')","tensor(-0.1877, device='cuda:0')","tensor(-0.0538, device='cuda:0')","tensor(45.7793, device='cuda:0')","tensor(-8.7635, device='cuda:0')","tensor(-2.5125, device='cuda:0')","tensor(46.6783, device='cuda:0')",True,0.03482503929990344,"tensor(30., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,0.0,0.0,25.43192481994629,0.0,0.0,6.80767297744751,"tensor(-45.7810, device='cuda:0')","tensor(-29.6282, device='cuda:0')","tensor(-433.5750, device='cuda:0')","tensor(6.8077, device='cuda:0')","tensor(-31.9564, device='cuda:0')","tensor(1.6987, device='cuda:0')"
