time_seconds,tail_orientation_radians,tail_velocity,Analytical total Torque,e_F_x,e_F_y,e_F_z,F_sub_x,F_sub_y,F_sub_z,F_total,F_applied?,A_tilde,Wind_x,Wind_y,Wind_z,friction,damping,vel_setpoint,vel_applied,effort_setpoint,effort_applied,effort_measured,fx,fy,fz,tx,ty,tz
0.06249999999999999,"tensor([[0.1463]], device='cuda:0')","tensor([[6.3313]], device='cuda:0')",tensor(0.0107),"tensor(0., device='cuda:0')","tensor(-0.9893, device='cuda:0')","tensor(-0.1458, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.1215, device='cuda:0')","tensor(-0.0179, device='cuda:0')","tensor(0.1228, device='cuda:0')",True,0.03482498138328083,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,10.833333015441895,6.331274509429932,0.0,0.0,47.84328842163086,"tensor(0., device='cuda:0')","tensor(-101.5423, device='cuda:0')","tensor(-0.8101, device='cuda:0')","tensor(47.8433, device='cuda:0')","tensor(8.9853e-10, device='cuda:0')","tensor(-1.1263e-07, device='cuda:0')"
0.06666666666666667,"tensor([[0.1742]], device='cuda:0')","tensor([[6.9764]], device='cuda:0')",tensor(0.0131),"tensor(0., device='cuda:0')","tensor(-0.9849, device='cuda:0')","tensor(-0.1733, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.1469, device='cuda:0')","tensor(-0.0258, device='cuda:0')","tensor(0.1491, device='cuda:0')",True,0.03482506536238361,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,11.666666984558105,6.9763970375061035,0.0,0.0,49.780879974365234,"tensor(0., device='cuda:0')","tensor(-105.5977, device='cuda:0')","tensor(-5.7141, device='cuda:0')","tensor(49.7809, device='cuda:0')","tensor(6.3378e-09, device='cuda:0')","tensor(-1.1712e-07, device='cuda:0')"
0.07083333333333333,"tensor([[0.2049]], device='cuda:0')","tensor([[7.7440]], device='cuda:0')",tensor(0.0161),"tensor(0., device='cuda:0')","tensor(-0.9791, device='cuda:0')","tensor(-0.2035, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.1799, device='cuda:0')","tensor(-0.0374, device='cuda:0')","tensor(0.1838, device='cuda:0')",True,0.034824958216631785,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,13.333333015441895,7.743963241577148,0.0,0.0,59.28107452392578,"tensor(0., device='cuda:0')","tensor(-125.7977, device='cuda:0')","tensor(-10.8794, device='cuda:0')","tensor(59.2811, device='cuda:0')","tensor(1.2067e-08, device='cuda:0')","tensor(-1.3953e-07, device='cuda:0')"
0.075,"tensor([[0.2389]], device='cuda:0')","tensor([[8.5199]], device='cuda:0')",tensor(0.0195),"tensor(0., device='cuda:0')","tensor(-0.9716, device='cuda:0')","tensor(-0.2367, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.2161, device='cuda:0')","tensor(-0.0526, device='cuda:0')","tensor(0.2224, device='cuda:0')",True,0.034824966904125176,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,14.166666984558105,8.51993465423584,0.0,0.0,59.82136917114258,"tensor(0., device='cuda:0')","tensor(-126.8890, device='cuda:0')","tensor(-18.4657, device='cuda:0')","tensor(59.8214, device='cuda:0')","tensor(2.0481e-08, device='cuda:0')","tensor(-1.4074e-07, device='cuda:0')"
0.07916666666666666,"tensor([[0.2762]], device='cuda:0')","tensor([[9.3033]], device='cuda:0')",tensor(0.0232),"tensor(0., device='cuda:0')","tensor(-0.9621, device='cuda:0')","tensor(-0.2727, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.2552, device='cuda:0')","tensor(-0.0723, device='cuda:0')","tensor(0.2652, device='cuda:0')",True,0.03482494405761827,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,15.0,9.303330421447754,0.0,0.0,60.29178237915039,"tensor(0., device='cuda:0')","tensor(-127.8404, device='cuda:0')","tensor(-27.0067, device='cuda:0')","tensor(60.2918, device='cuda:0')","tensor(2.9954e-08, device='cuda:0')","tensor(-1.4179e-07, device='cuda:0')"
0.08333333333333333,"tensor([[0.3168]], device='cuda:0')","tensor([[10.0933]], device='cuda:0')",tensor(0.0273),"tensor(0., device='cuda:0')","tensor(-0.9503, device='cuda:0')","tensor(-0.3115, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.2966, device='cuda:0')","tensor(-0.0972, device='cuda:0')","tensor(0.3122, device='cuda:0')",True,0.03482492636248935,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,15.833333015441895,10.093277931213379,0.0,0.0,60.70524215698242,"tensor(0., device='cuda:0')","tensor(-128.6827, device='cuda:0')","tensor(-36.5242, device='cuda:0')","tensor(60.7052, device='cuda:0')","tensor(4.0511e-08, device='cuda:0')","tensor(-1.4273e-07, device='cuda:0')"
0.0875,"tensor([[0.3606]], device='cuda:0')","tensor([[10.8890]], device='cuda:0')",tensor(0.0318),"tensor(0., device='cuda:0')","tensor(-0.9357, device='cuda:0')","tensor(-0.3528, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.3400, device='cuda:0')","tensor(-0.1282, device='cuda:0')","tensor(0.3633, device='cuda:0')",True,0.03482490319584031,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,16.66666603088379,10.88899040222168,0.0,0.0,61.073333740234375,"tensor(0., device='cuda:0')","tensor(-129.4442, device='cuda:0')","tensor(-47.0384, device='cuda:0')","tensor(61.0733, device='cuda:0')","tensor(5.2173e-08, device='cuda:0')","tensor(-1.4357e-07, device='cuda:0')"
0.09166666666666666,"tensor([[0.4078]], device='cuda:0')","tensor([[11.6898]], device='cuda:0')",tensor(0.0366),"tensor(0., device='cuda:0')","tensor(-0.9180, device='cuda:0')","tensor(-0.3966, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.3844, device='cuda:0')","tensor(-0.1661, device='cuda:0')","tensor(0.4187, device='cuda:0')",True,0.03482498717494309,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,17.5,11.689765930175781,0.0,0.0,61.40741729736328,"tensor(0., device='cuda:0')","tensor(-130.1527, device='cuda:0')","tensor(-58.5668, device='cuda:0')","tensor(61.4074, device='cuda:0')","tensor(6.4959e-08, device='cuda:0')","tensor(-1.4436e-07, device='cuda:0')"
0.09583333333333333,"tensor([[0.4584]], device='cuda:0')","tensor([[12.4950]], device='cuda:0')",tensor(0.0419),"tensor(0., device='cuda:0')","tensor(-0.8968, device='cuda:0')","tensor(-0.4425, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.4290, device='cuda:0')","tensor(-0.2117, device='cuda:0')","tensor(0.4784, device='cuda:0')",True,0.03482495681964792,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,18.33333396911621,12.494962692260742,0.0,0.0,61.71788024902344,"tensor(0., device='cuda:0')","tensor(-130.8344, device='cuda:0')","tensor(-71.1254, device='cuda:0')","tensor(61.7179, device='cuda:0')","tensor(7.8889e-08, device='cuda:0')","tensor(-1.4511e-07, device='cuda:0')"
0.09999999999999999,"tensor([[0.5123]], device='cuda:0')","tensor([[13.3040]], device='cuda:0')",tensor(0.0475),"tensor(0., device='cuda:0')","tensor(-0.8716, device='cuda:0')","tensor(-0.4902, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.4728, device='cuda:0')","tensor(-0.2659, device='cuda:0')","tensor(0.5424, device='cuda:0')",True,0.034824920556275174,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,19.16666603088379,13.303988456726074,0.0,0.0,62.01485824584961,"tensor(0., device='cuda:0')","tensor(-131.5152, device='cuda:0')","tensor(-84.7281, device='cuda:0')","tensor(62.0149, device='cuda:0')","tensor(9.3976e-08, device='cuda:0')","tensor(-1.4587e-07, device='cuda:0')"
