time_seconds,tail_orientation_radians,tail_velocity,Analytical total Torque,e_F_x,e_F_y,e_F_z,F_sub_x,F_sub_y,F_sub_z,F_total,F_applied?,A_tilde,Wind_x,Wind_y,Wind_z,friction,damping,vel_setpoint,vel_applied,effort_setpoint,effort_applied,effort_measured,fx,fy,fz,tx,ty,tz
0.004166666666666667,"tensor([[-5.7676e-17]], device='cuda:0')","tensor([[0.]], device='cuda:0')",tensor(0.),"tensor(nan, device='cuda:0')","tensor(nan, device='cuda:0')","tensor(nan, device='cuda:0')","tensor(-0., device='cuda:0')","tensor(-0., device='cuda:0')","tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')",False,0.03482500165409874,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,0.0,0.0,0.0,0.0,3.799357717326757e-09,"tensor(0., device='cuda:0')","tensor(-9.4981e-17, device='cuda:0')","tensor(19.6201, device='cuda:0')","tensor(3.7994e-09, device='cuda:0')","tensor(-2.1762e-08, device='cuda:0')","tensor(-1.0535e-25, device='cuda:0')"
0.008333333333333333,"tensor([[0.0002]], device='cuda:0')","tensor([[0.0946]], device='cuda:0')",tensor(2.3974e-06),"tensor(0., device='cuda:0')","tensor(-1.0000, device='cuda:0')","tensor(-0.0002, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-2.7399e-05, device='cuda:0')","tensor(-5.6366e-09, device='cuda:0')","tensor(2.7399e-05, device='cuda:0')",False,0.03482500165409874,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,0.8333333134651184,0.0945577621459961,0.0,0.0,7.440395355224609,"tensor(0., device='cuda:0')","tensor(-15.8818, device='cuda:0')","tensor(19.6234, device='cuda:0')","tensor(7.4404, device='cuda:0')","tensor(-2.1765e-08, device='cuda:0')","tensor(-1.7615e-08, device='cuda:0')"
0.0125,"tensor([[0.0010]], device='cuda:0')","tensor([[0.2770]], device='cuda:0')",tensor(2.0571e-05),"tensor(0., device='cuda:0')","tensor(-1.0000, device='cuda:0')","tensor(-0.0010, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.0002, device='cuda:0')","tensor(-2.3581e-07, device='cuda:0')","tensor(0.0002, device='cuda:0')",False,0.034825021924916655,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,1.6666666269302368,0.2769792675971985,0.0,0.0,14.350325584411621,"tensor(0., device='cuda:0')","tensor(-30.6274, device='cuda:0')","tensor(19.6382, device='cuda:0')","tensor(14.3503, device='cuda:0')","tensor(-2.1782e-08, device='cuda:0')","tensor(-3.3970e-08, device='cuda:0')"
0.016666666666666666,"tensor([[0.0027]], device='cuda:0')","tensor([[0.5370]], device='cuda:0')",tensor(7.7317e-05),"tensor(0., device='cuda:0')","tensor(-1.0000, device='cuda:0')","tensor(-0.0027, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.0009, device='cuda:0')","tensor(-2.4110e-06, device='cuda:0')","tensor(0.0009, device='cuda:0')",False,0.03482493215415161,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,2.5,0.5369881391525269,0.0,0.0,20.445472717285156,"tensor(0., device='cuda:0')","tensor(-43.6284, device='cuda:0')","tensor(19.6417, device='cuda:0')","tensor(20.4455, device='cuda:0')","tensor(-2.1786e-08, device='cuda:0')","tensor(-4.8390e-08, device='cuda:0')"
0.020833333333333332,"tensor([[0.0057]], device='cuda:0')","tensor([[0.8654]], device='cuda:0')",tensor(0.0002),"tensor(0., device='cuda:0')","tensor(-1.0000, device='cuda:0')","tensor(-0.0057, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.0023, device='cuda:0')","tensor(-1.3050e-05, device='cuda:0')","tensor(0.0023, device='cuda:0')",False,0.03482506536238361,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,3.3333332538604736,0.865435779094696,0.0,0.0,25.812589645385742,"tensor(0., device='cuda:0')","tensor(-55.0686, device='cuda:0')","tensor(19.5812, device='cuda:0')","tensor(25.8126, device='cuda:0')","tensor(-2.1718e-08, device='cuda:0')","tensor(-6.1079e-08, device='cuda:0')"
0.024999999999999998,"tensor([[0.0101]], device='cuda:0')","tensor([[1.2543]], device='cuda:0')",tensor(0.0004),"tensor(0., device='cuda:0')","tensor(-0.9999, device='cuda:0')","tensor(-0.0101, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.0048, device='cuda:0')","tensor(-4.8901e-05, device='cuda:0')","tensor(0.0048, device='cuda:0')",False,0.03482500165409874,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,4.166666507720947,1.254305362701416,0.0,0.0,30.53907012939453,"tensor(0., device='cuda:0')","tensor(-65.1334, device='cuda:0')","tensor(19.3862, device='cuda:0')","tensor(30.5391, device='cuda:0')","tensor(-2.1502e-08, device='cuda:0')","tensor(-7.2243e-08, device='cuda:0')"
0.029166666666666664,"tensor([[0.0163]], device='cuda:0')","tensor([[1.6966]], device='cuda:0')",tensor(0.0008),"tensor(0., device='cuda:0')","tensor(-0.9999, device='cuda:0')","tensor(-0.0163, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.0088, device='cuda:0')","tensor(-0.0001, device='cuda:0')","tensor(0.0088, device='cuda:0')",False,0.034824966904125176,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,5.0,1.6965750455856323,0.0,0.0,34.70207977294922,"tensor(0., device='cuda:0')","tensor(-73.9868, device='cuda:0')","tensor(18.9767, device='cuda:0')","tensor(34.7021, device='cuda:0')","tensor(-2.1048e-08, device='cuda:0')","tensor(-8.2062e-08, device='cuda:0')"
0.03333333333333333,"tensor([[0.0243]], device='cuda:0')","tensor([[2.0868]], device='cuda:0')",tensor(0.0012),"tensor(0., device='cuda:0')","tensor(-0.9997, device='cuda:0')","tensor(-0.0243, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.0133, device='cuda:0')","tensor(-0.0003, device='cuda:0')","tensor(0.0133, device='cuda:0')",False,0.03482501034159213,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,5.0,2.0868489742279053,0.0,0.0,30.560319900512695,"tensor(0., device='cuda:0')","tensor(-65.1044, device='cuda:0')","tensor(18.1193, device='cuda:0')","tensor(30.5603, device='cuda:0')","tensor(-2.0097e-08, device='cuda:0')","tensor(-7.2211e-08, device='cuda:0')"
0.0375,"tensor([[0.0342]], device='cuda:0')","tensor([[2.6300]], device='cuda:0')",tensor(0.0019),"tensor(0., device='cuda:0')","tensor(-0.9994, device='cuda:0')","tensor(-0.0342, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.0212, device='cuda:0')","tensor(-0.0007, device='cuda:0')","tensor(0.0212, device='cuda:0')",False,0.03482491767499596,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,6.666666507720947,2.629983425140381,0.0,0.0,42.52850341796875,"tensor(0., device='cuda:0')","tensor(-90.6030, device='cuda:0')","tensor(17.4628, device='cuda:0')","tensor(42.5285, device='cuda:0')","tensor(-1.9369e-08, device='cuda:0')","tensor(-1.0049e-07, device='cuda:0')"
0.041666666666666664,"tensor([[0.0464]], device='cuda:0')","tensor([[3.2089]], device='cuda:0')",tensor(0.0028),"tensor(0., device='cuda:0')","tensor(-0.9989, device='cuda:0')","tensor(-0.0464, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.0315, device='cuda:0')","tensor(-0.0015, device='cuda:0')","tensor(0.0316, device='cuda:0')",False,0.03482506246655248,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,7.5,3.208852529525757,0.0,0.0,45.268455505371094,"tensor(0., device='cuda:0')","tensor(-96.3931, device='cuda:0')","tensor(15.9472, device='cuda:0')","tensor(45.2685, device='cuda:0')","tensor(-1.7688e-08, device='cuda:0')","tensor(-1.0691e-07, device='cuda:0')"
